CN3	AS2	NEC2	BRC	UPRC1	NEC3	NEC1	IN	GPC	NEC4	AS3	OPC/OL	Inter	Neuron	AS1	CBC	CN1	CN2	PGC2	CN5	ME	CN4	PGC1	UPRC2
NBL1	0.242693881405778	0.140851002236979	0.208560751485905	0.172191692711749	0.135612523390119	0.144547141899894	0.116421159921016	0.209626949533446	0.121523131120019	0.191021795089542	0.122758218713701	0.124201192065244	0.20012361160161	0.155213556596768	0.177229061123162	0.152207579180158	0.28529569969947	0.325407931802837	0.335341575810462	0.245252220615767	0.130834891553659	0.211437487486002	0.455583245715217	0.261838733369741
CAST	0.145105896543147	0.51596093416491	0.283552985644978	0.497742085561228	0.299428076810053	0.424981085466123	0.326197182601701	0.160640033485864	0.442849491402753	0.332159328274375	0.358710159798994	0.381005385913449	0.325169826156739	0.195808044238352	0.354493751687238	0.520564990633626	0.149009585394206	0.180492890348625	0.534325881359096	0.233449661170942	0.46323676651373	0.187806115739201	0.615604753972391	0.571491443264049
MAL	0.00402084687214919	0.0519130523938205	0.00937787070914918	0.0342822745526402	0.0425265400212918	0.0304802734294452	0.00938670850944946	0.00483909131721571	0.0723194210614469	0.0406366618912333	0.0439131290235719	0.0648101902180992	0.0292955617936185	0.0132071571234173	0.0355895767354273	0.0269289540151485	0.00785912566920802	0.00174131297230985	0.0520639758113359	0.0129342395539035	0.0422506054997146	0.0105276272677602	0.0320962820948013	0.060699868443488
ADD3	0.23277416592256	0.567100300104563	0.621647075496331	0.493653973594694	0.187862159237315	0.534176740238924	0.701434771476254	0.190688715108391	0.34272910064526	0.432277840683455	0.470351790093533	0.357834398916817	0.396602181394396	0.193470816435147	0.542594035277946	0.490239951271769	0.267576552678563	0.222238614151098	0.67295314264496	0.173291149763063	0.365083581330132	0.262076069788616	0.595252817565469	0.238605971431769
DNAJB1	0.509039153445398	0.782438135865895	0.816781092145245	0.681235915752882	0.70525975388413	0.672968246609409	1.04036479466165	0.489816943570054	0.861664562138174	0.694600843928834	0.752693904230499	0.705148777368614	0.626656214412573	0.473178311580625	0.862926733538305	0.676748780258266	0.484199431838659	0.466609338554415	0.953465193564052	0.576809210255901	0.811900078200674	0.525306615251787	0.89145280386614	1.05544024182371
DDX39A	0.485270435923038	0.388102871325495	0.886383161367072	0.245722447523223	0.80388856369128	0.754603171906773	1.000357233721	0.428048719670042	0.487726181567726	0.561180083414556	0.383778714661826	0.538932468985988	0.428006203226875	0.447993623559277	0.331538083147551	0.232853580449696	0.480200096070381	0.452778412646137	0.395362341872635	0.605130685921153	0.566265548633083	0.543430856932365	0.309430632772474	0.465688198859978
HSD17B14	0.139603173791842	0.318795249013407	0.199148482042146	0.291581384792538	0.241238477476387	0.219504559502131	0.118512621645213	0.101125470940699	0.331938877443887	0.212338852795006	0.311364804226372	0.151640427474438	0.171429455234309	0.122615595804582	0.438685674483606	0.260248624448554	0.12067923866551	0.123561384325462	0.167643143461252	0.177691070359525	0.137237702300076	0.185763419446967	0.245153890073478	0.314468663123866
PLLP	0.0238659691385645	0.0275839020257158	0.00933359349128182	0.00783320183166292	0.0235897382910954	0.015929883913808	0.015980880772336	0.00953102005159099	0.0244163333727319	0.0172055490559479	0.0285729731178554	0.0297645055410819	0.0165211376265291	0.00784846548888509	0.0320843895510513	0.00353445018089201	0.0125287003193541	0.0132832800901757	0.0280029229323384	0.019765327075905	0.0126433437714616	0.0162826603724529	0.015029278363504	0.228971894189817
VRK1	0.317448948838279	0.163729540572463	0.769446071292453	0.141741185349905	0.286162598024472	0.373981329852572	0.570937531771094	0.283698599402273	0.180579860291193	0.547414848845814	0.23007276973994	0.284965859947307	0.246154025357025	0.21087247019769	0.11579934623768	0.163323656236333	0.409607615021771	0.279124307007759	0.233397085332131	0.283876305381938	0.200332709517739	0.37374588361882	0.189575051313432	0.125813917619533
SOX21	0.0231835875886106	0.202582433952012	0.155363610542247	0.0628252482297099	0.0500495378188874	0.220983175326889	0.097549809607885	0.054605441113875	0.199154840826294	0.140840751768706	0.315931159436578	0.240849289904836	0.0989675453925567	0.0771210111041042	0.384344371831367	0.0382135295269385	0.0277463511756741	0.0291483740916016	0.0808574211565774	0.0420545368499053	0.0497727885100783	0.0355810202395078	0.0581374909332768	0.0524866930368378
SLC7A5	0.305729938625696	0.205416293103694	0.485108277950702	0.14498906990592	0.317452095114949	0.298905976951628	0.329734782276691	0.248158549176426	0.478326515478773	0.396803157420454	0.251342930737646	0.27983386511905	0.26013138869258	0.303559902476745	0.220673307821759	0.0943374794161875	0.372542918386413	0.351265686521608	0.202493530206884	0.395394149221293	0.39106531748362	0.320206905634079	0.233955343285677	0.283624422888913
THY1	0.602242101099048	0.449196072531048	0.324937631792109	0.192639982758959	0.331977192314772	0.337529330806598	0.384001961401323	0.524524436767299	0.234554595044469	0.412302870441301	0.428201548245517	0.265186431941853	0.40904058890148	0.321131426527585	0.458211237959987	0.0659729884160965	0.654647064011006	0.643975889437937	0.562150729741361	0.601457789145267	0.222282325186294	0.615897388955226	0.800739369748138	0.164197713571839
RAB3C	0.569547240207274	0.138629702599481	0.127508919542143	0.104054626382142	0.516367145036964	0.139382429861253	0.094502502818732	0.690017337723689	0.149504667151364	0.145053206925475	0.150898915059675	0.289339609239056	0.357058666808963	0.403662285978615	0.170670815148619	0.0353746594093316	0.563020712009131	0.696806525289893	0.15760381678131	0.522545713135901	0.305504864513015	0.60433994510466	0.111805514463192	0.141084747832223
NPFFR2	0.000193007235107053	0.00309389744525391	0.00261465881904448	0.0104967227686474	0.00327518591143317	0.000258217709715319	0.000412718845901529	0.000976073277786849	0.0013601737451637	0.00249947596120324	0.00460769220709392	0.00317447720503544	0.00243796568042326	0.000771285941594507	0.0049847509208921	0.00318876143536916	0.00504670914762057	0.00205337652381489	0.00355220974730426	0.00392063310218123	0.0019265781500308	0.00603118482463017	0.00484073895691276	0.00684940808757037
DSEL	0.320977825302478	0.185972453951466	0.298954392615779	0.155651125463853	0.198540918116959	0.199117570712088	0.198072705344718	0.390675898260088	0.194047845719186	0.222524779098322	0.202859704598051	0.286794196168286	0.241871133802143	0.171644623125687	0.247490053846321	0.102995816076269	0.324013931864389	0.330197189165653	0.314809596510731	0.237005581969857	0.133496604565906	0.231190719098636	0.345150668854967	0.0994045840424302
PPP1R1A	0.536438274917304	0.199475135819155	0.156424680044776	0.121168544813097	0.256335490129549	0.153146774140711	0.0892997398766496	0.412772933205403	0.185300866207924	0.163062397860839	0.184792922253949	0.199941461703899	0.358438459912644	0.41464861593668	0.198652534858781	0.0780946364565584	0.609020188862754	0.703561965229535	0.139485850938654	0.564112410277492	0.283244566988144	0.485031257528178	0.105977578188417	0.134238036925411
FAM155A	0.287223420151375	0.132464825013819	0.114541340004816	0.0545770039422017	0.0975230284805489	0.0300125186923522	0.051768132206358	0.243306773025786	0.0635992264986187	0.107757988508848	0.0896683617687601	0.104016695812837	0.15772772524345	0.167116355063387	0.0978093618806216	0.0261476248031244	0.376038618124657	0.357087636045929	0.0631853116916015	0.204415610748525	0.111930147654668	0.228336273991142	0.0495155118084178	-0.0147180506825999
NRCAM	0.225792609064587	0.209505252325065	0.228245380978052	0.106375321308404	0.117401263531454	0.189772306575598	0.267871155820209	0.23226301084933	0.1679854188338	0.198740129584366	0.252674304452661	0.223906691726465	0.212534438643012	0.291021568340297	0.303266435557036	0.0807382526264585	0.278698844954793	0.32418793655175	0.22577352571623	0.165274291908186	0.14970357376676	0.191528354265179	0.108435058645364	0.118707378594749
SULT1A1	0.0281483095265654	0.260839434665204	0.103785868138502	0.303193748328623	0.060712441446239	0.0981636908515722	0.0906672156946016	0.0386028915808014	0.102157147289251	0.127046719230369	0.14336184752599	0.0797695483950756	0.128791820919075	0.0206371785563839	0.170312994805205	0.419482938839355	0.0189957877103987	0.0165328339378891	0.395724561690749	0.0569399748194774	0.161857507039538	0.0526910614985936	0.371263700048198	0.327856316730029
NPM1	2.08175225464701	2.35472473831368	2.26314307631113	2.61382220715178	2.50842342682344	2.52276241416224	2.43641057963561	2.12574102078834	2.50403404652138	2.32362485729283	2.39974458456355	2.43407825840714	2.25493192458426	2.08629147035943	2.08201469013015	2.41971545841765	2.10710292857606	2.02685804545028	2.53530945906965	2.23390244254388	2.27589028179679	2.15674917341289	2.62446617782928	2.62635982209275
POU6F2	0.0271051487645153	0.0441935559893395	0.0609046004504405	0.0370546607018638	0.0145338301354036	0.0696903437444878	0.0214501344112267	0.0391634911444686	0.0334688032453972	0.0440969641517223	0.0418977108285205	0.0371912525458524	0.0425333368785612	0.0269002139519909	0.0699308517192368	0.0314980576193278	0.0209729527443374	0.0441951511585556	0.0431890239494031	0.0205297325254842	0.0156229632523485	0.0338732491330597	0.0255172398475255	0.0280203522245614
NKAIN3	0.421384491866685	0.544720501650787	0.524775126704085	0.164419836770387	0.154178296343356	0.428707984922311	0.505666271378857	0.54066038532517	0.3512009487048	0.481060230981842	0.621784188474565	0.646816943628047	0.378127799528202	0.59696379781642	0.807503824889807	0.0790347858095846	0.330595745834199	0.31350079434046	0.240065611092726	0.205197887157935	0.18584957319815	0.329538520708665	0.199823060758646	0.062191886963617
CCDC34	0.411486069549243	0.433111488710645	1.12372988963443	0.414652149240135	0.368102101618013	0.705867372046563	1.10579093607272	0.344051688209075	0.35562104102311	0.700656918359732	0.363772287860908	0.394758457697741	0.446070150196117	0.292640317119383	0.388583588691358	0.54038473309501	0.479146608728395	0.434851889005707	0.621101507675373	0.522891063690418	0.321043688983633	0.432152521203204	0.633971836687011	0.248107235813766
SESN2	0.471109766022935	0.332053696302865	0.696681542598856	0.215601335334512	0.542800158373133	0.310951823952603	0.346189582221435	0.442832738171455	0.635911210520969	0.466163240059274	0.346538886707118	0.376008741515896	0.42943438639356	0.433210270442424	0.300245678004937	0.138543176022741	0.434088304842862	0.513751444061565	0.317386722925277	0.658680815736702	0.425028456048115	0.471959914221769	0.502158595405161	0.357571819360771
WWTR1	0.0266923485580551	0.359701887358228	0.185893753766298	0.237951734623585	0.0495574926343276	0.268054020284195	0.219422454742646	0.0499212153635927	0.210143171325363	0.251607415861318	0.223005307972408	0.306796740641383	0.235882282358434	0.0794808090211167	0.249764065666799	0.209510569885037	0.0295442426412264	0.0209556965727238	0.588795658670771	0.056438861160411	0.318956740543139	0.0429664440093504	0.505067368867797	0.261135225398107
LRTM1	0.157993303991629	0.107673715053488	0.0306504241871417	0.0457943731137182	0.0788679927244701	0.0507602253848768	0.0153509139975536	0.327479821572505	0.0389188092264278	0.0447474382789773	0.0278978917366916	0.106150335689912	0.0943505686832635	0.0756456918824052	0.0178094611875773	0.0112984647323558	0.262279408010206	0.196702152189816	0.0588282337020277	0.12954171781741	0.264545906139163	0.177907113335939	0.0409350591884921	0.0316193520514618
MTHFD2	1.1975037687726	0.480256746626831	1.03700291473346	0.413917825577027	0.982021995500217	0.51278995304531	0.75668573514455	0.995921831456027	0.830605325017813	0.867387691196184	0.533105462703132	0.589647201775327	0.892774491966605	0.80184068493096	0.330567759145693	0.248581574584808	1.22830403946415	1.31977366011735	0.616665383058201	1.22496096512928	1.02342085243142	1.15908821709222	0.872922923797713	0.586279638634105
LIMA1	0.214975737593527	0.378862829529174	0.463555078659206	0.248890147176086	0.161479584191652	0.381419245860369	0.302537554350584	0.264570795782497	0.321232812536839	0.445566120813444	0.523636113702221	0.536667961221778	0.307405362459606	0.375168005687147	0.423646195739092	0.189335234630641	0.213785715644168	0.157813464519654	0.488696962736687	0.205529834621803	0.504587049508886	0.202232726566333	0.506610118865954	0.23589642069938
PSTPIP1	0.0153539596111545	0.0187880463062285	0.00527147602560255	0.0166162795930348	0.0120152722990251	0.000763194688861176	0.00107949427372272	0.00629516821188808	0.0108926381045026	0.00806472114805406	0.0129848185485465	0.00369555371012684	0.0110022445788947	0.0165342490750662	0.0137830306097861	0.000493291871079184	0.0129882814928385	0.017402724822523	0.0120335046555378	0.00860815227473105	0.00955902406867245	0.0224267419805778	0.00482500489789094	0.0116783724630853
ZCCHC12	0.484452210010231	0.135919935190452	0.1122169538288	0.110413100672957	0.258098998008727	0.0952743154588706	0.0721961627330914	0.503124453165491	0.102310103256936	0.093784084981673	0.0769652996257238	0.112958170257072	0.313038687088626	0.315596848882967	0.0759847178316699	0.10643817248023	0.578245853377193	0.766686159840477	0.0999699469340277	0.471876200066078	0.247270787023984	0.466448903780353	0.0764951438914696	0.0595373949378822
SPINT2	1.27609473463376	0.800359195599577	0.325375204856385	1.37474627426756	1.36136451909611	0.607386901005205	0.453554132844771	1.13169123582224	0.674500812596938	0.546332321518209	0.566640896199546	0.565418992199703	0.991140861706815	0.679992371592045	0.328898663034118	1.26431987992462	1.37909867684911	1.41828183005771	0.896525761986882	1.34828243915988	0.937811948783442	1.34593058879986	0.746121570130217	1.36069545767969
SLIT3	0.0385184500444398	0.111698223118397	0.0327174512169783	0.137786629783191	0.0309166014824502	0.0365733877908201	0.0229330532230202	0.0278029822298897	0.0659175629760469	0.0484009320315178	0.0416858427917256	0.0250436320430578	0.0632054649443334	0.0328908858644072	0.0488993375571261	0.195978702289307	0.0738192309867596	0.0439715042071758	0.160827481128613	0.0390674813571737	0.0345297723436235	0.0388773035428842	0.295427551463073	0.0715243636973055
ATP1A3	1.16266820139197	0.16689243050657	0.30588861178792	0.165929809053529	0.653712882738441	0.213072513590585	0.220379653540013	0.992441510394445	0.321919197726895	0.257268343435836	0.231401157930108	0.434566232108903	0.643672860707088	0.769230285087773	0.177694728697506	0.0797786726139442	1.24444241067726	1.31198655065934	0.20825909049799	1.00960705388422	0.501042267949671	1.11711029475876	0.157211184550068	0.145420417746844
SKA1	0.00749620153096705	0.016571391549709	0.443455528817488	0.0120159832215688	0.0116482875050642	0.111853620455479	0.306689691279701	0.00645607680661808	0.0141197909489153	0.16514987438468	0.00840151908736895	0.00826828302270675	0.0198878564175207	0.000749631250553882	0.00647949286206073	0.000588218374312351	0.00826920329532667	0.00600067239893971	0.00650963973015276	0.0105600377854103	0.00253998042141707	0.0145566991279213	0.0117593640387665	0.0208862437597014
KIAA1107	0.418045729575291	0.052470724540715	0.048465034701411	0.0726748951299302	0.223066019777208	0.04957543395521	0.0578897998762763	0.318527277217914	0.0568536290518798	0.0590545908156562	0.070343645547263	0.104550540672002	0.194164890591342	0.174179885463287	0.058686060575354	0.0855256834751175	0.389711663534054	0.433395941786243	0.122004197742001	0.333911564504529	0.169968097312849	0.367984449310114	0.106267076928087	0.116322851578197
PHF19	0.0215762522884924	0.110539883705528	0.438267949194438	0.0635204690695206	0.0457277930588696	0.293662573427534	0.480890377919184	0.0248028567436108	0.0745373701744975	0.238711062690104	0.100562217305226	0.0894789331087143	0.0657266542295665	0.0692669961024053	0.10258762363946	0.0312496007349938	0.035317953792291	0.0222173908351223	0.100178771164794	0.0449590672231349	-0.00145514648762425	0.0488224017124148	0.144415770299337	0.093952172965963
TFAP2C	0.0392981896929261	0.0971632600424352	0.165778891364039	0.00927271651992819	0.0586294465301546	0.108966820119885	0.133282530115104	0.0620232425941828	0.0634830971162966	0.190094687513883	0.219679929871555	0.102780858191718	0.0509168377208914	0.116554402754804	0.0979443198089746	0.00666998128089371	0.0319280962628831	0.0151721696827942	0.0387189376610901	0.0338139872803944	0.0259557466737899	0.0469762852595521	0.0312206170642	0.0558188763092024
RAD51	0.00927691939649738	0.0234427409047017	0.392931866828442	0.00867045744856299	0.00708583625498197	0.0870758025659099	0.134684144183124	0.0046326626452577	0.0167421540884031	0.30946776530632	0.0222875864893779	0.023226916795275	0.0246862263463475	0.0129040848553914	0.0147829775300457	0.00291359673544089	0.00626579989101651	0.00781368524389794	0.0192927498227648	0.01734894587075	-0.00881612978533121	0.00791287317733529	0.0234676357360493	0.0347784369946626
VIPR2	0.00889912232172338	0.190977984498201	0.0221847953323916	0.0712706892089895	0.0154647595809782	0.114235599131667	0.0747941365417191	0.0213592106685207	0.0748780306017452	0.0534743605385963	0.033179673659611	0.179100844731827	0.0442786827330112	0.0585724427449483	0.0269841692105162	0.0173156720569699	0.00557105626562065	0.0195665207273187	0.0988821621219503	0.00926465579739738	0.0199450526246209	0.0133184614997619	0.0712787480843022	0.0709442007144636
SH3GL2	0.373191397677131	0.0831521290612398	0.180538430812609	0.0419001845325037	0.204039194943989	0.0636210605590431	0.105798194497111	0.19128546776048	0.0938038256898371	0.128637478311266	0.0923745015906069	0.0714185342739396	0.16850550614815	0.28421665279119	0.129809652298953	0.015140120992982	0.432760255386599	0.394506570136611	0.0663157434753213	0.34592656530643	0.0503735070582506	0.310587314026213	0.0703340909304097	0.0394890777217242
LIFR	0.113284505384503	0.424585499847964	0.353596595878407	0.137112092539622	0.113558263464608	0.34592932924264	0.402941062419755	0.12712782035043	0.37501512170003	0.325494203120824	0.466264297127721	0.351886571235002	0.221359678740664	0.177187669900985	0.568467293843862	0.0548342129137534	0.110923057368345	0.103632851648648	0.289168797785595	0.11356657877317	0.190009178766487	0.135153283621012	0.379103671255841	0.0651214741480169
MYT1L	0.502910067054756	0.0299031025540471	0.0589914324812093	0.026835854210144	0.238465794658871	0.0478243639433769	0.0604691857938258	0.414234204893577	0.0504250357331012	0.053231439042215	0.0502771768500728	0.0709432857865376	0.200536329453106	0.222680944054862	0.0353304699237563	0.020666808078799	0.426973189321122	0.475449933927076	0.0457834630025749	0.309656581379547	0.0858069430109182	0.468106454622948	0.0283094033003423	0.0357443535012316
GAS2	0.0253120732494077	0.0169971046185737	0.0157040372454707	0.00800458642582591	0.0118068222315679	0.011337874454796	0.0240274169312671	0.0231090729133355	0.0143360178274211	0.0223404319350262	0.0210023353647139	0.028308303214343	0.0471522979994121	0.0755279944768459	0.00702481751502527	0.00563982201477299	0.0202744111205242	0.0198693705683469	0.0890655479022367	0.010465353878099	0.0166369631886795	0.023677466496874	0.176858398717365	0.0290631211409511
LRRC4C	0.31225173094611	0.217501466192553	0.16775979692309	0.130311951486343	0.162525065134105	0.191559163342131	0.148840462513893	0.402215004268926	0.278928024206948	0.213572767768142	0.276814878284405	0.210451172454767	0.266722581973753	0.229995260566075	0.362985419184749	0.057834798596846	0.313966563346114	0.437014874386402	0.203779316444167	0.3097365273024	0.236157541133219	0.295293771311208	0.284600381090886	0.101936475344384
FAM159B	0.00512182119846555	0.0011016970247425	0.00199419389800071	0.000262016302240772	0.000777022691561956	-0.000227742820272532	0.000216876523172842	0.00459385229564663	0.000247585465936529	0.00506721749768477	0.000860300093558216	0.00789342865494722	0.00594227812155564	0.00246657192748323	0.000345760744636838	0.00660845900759377	0.00452670568030065	0.00345585112922964	0.00156268891908301	0.00158023776816091	0.000458273689771843	0.00297639034632646	0.00188202332257151	0.000229081617267422
LURAP1L	0.109286757225103	0.0455168281759511	0.0606150740657971	0.0596626309937336	0.118755789055933	0.0380838076946183	0.037489642986849	0.094098118471916	0.0996936068306797	0.0534393899707917	0.0528805543649008	0.0821549584943764	0.106191770691321	0.0909131562632794	0.034363738996029	0.0583955479790968	0.0835306078913045	0.119372966960977	0.196661982924465	0.188458212350057	0.244939458708952	0.0941816226566295	0.175618504374583	0.127325253424576
PYCARD	0.00859920383389318	0.0270564199041598	0.0110711921199258	0.0484375069749884	0.0185491684579897	0.0367565968425042	0.0247959132919101	0.00620676734494041	0.0173873019189308	0.0190731140240214	0.0213601586639506	0.0158172431673532	0.0235863053018508	0.00411864709873333	0.0145178283205087	0.0384772781356993	0.0104740069521621	0.0103594522045818	0.065544564010261	0.0197840828309689	0.00877695149041756	0.00439574360772424	0.125744087798355	0.183359503577358
FAM46A	0.185075766714859	0.494259148040262	0.392015560522082	0.4124579305609	0.263519085444208	0.393969838766041	0.401138372219482	0.208314378057817	0.451539892831902	0.365615499888973	0.434166321260732	0.488290924054483	0.33805151134064	0.242715014602016	0.592500474998285	0.272675406627911	0.156033235567801	0.221920851000217	0.444518863941344	0.213387244252872	0.328616460269591	0.20904904919853	0.662127956652512	0.444420320194339
RCAN2	0.347708739342027	0.0718490653418382	0.0435792143251947	0.125000950202005	0.198228891209211	0.0497794507811084	0.0861817869678443	0.373320384577646	0.0665668990421362	0.0492479001708888	0.0532112442326702	0.0901657718426115	0.232750897797095	0.151173992682013	0.0298118424472119	0.0531341026008283	0.349945681373402	0.525159627895047	0.0962557134235773	0.342640893773783	0.250422839502112	0.304474216062539	0.076371683709261	0.109581660519989
RCOR2	0.213068203893824	0.0666847634918335	0.176264444508198	0.0433687911481291	0.197729973110796	0.115125694128767	0.156366261103049	0.215263167288447	0.108852621359609	0.117404147696732	0.0889423700014511	0.275203414984348	0.132146962061175	0.314640295281824	0.0338060918516273	0.0232533794413218	0.181364358034477	0.137703964331812	0.101868853559836	0.198044989246813	0.102876028767528	0.295049660305272	0.114867234203584	0.0466871604362486
XKR4	0.215941402584666	0.056459122560973	0.0386235598451549	0.0353784827847453	0.0942930403966816	0.0303082787614223	0.0483434618638801	0.184837598417922	0.0388209771611264	0.0357964262031327	0.0521761713333281	0.0427967913902722	0.131726480346099	0.0763693529860933	0.0383623581771846	0.0194078342988599	0.199843349706937	0.365850239893176	0.05533080605261	0.172657296001108	0.0988374390982825	0.189650832685301	0.0390744154110825	0.00934398740146006
XBP1	1.16276574912891	0.973809670255713	1.02035213216251	0.773961987001324	1.48597632780889	0.871305820260652	0.674103256125721	1.10326816729861	1.21087478562405	0.932404318809985	0.881050456853818	0.911075252066018	1.08244849807927	0.903482816952489	0.834022399724865	0.620901107916382	1.03737131928611	1.30297506021435	1.19877886652661	1.44726631022971	1.21202970114706	1.20711977985343	1.3491499884466	1.25472593131094
PEX5L	0.128295136198546	0.0112507349284957	0.0151214492837813	0.0238846731429898	0.0813283740610342	0.0159836511145429	0.0208603637879422	0.0772834696640198	0.0203227051174352	0.0129174989486746	0.0223029933062703	0.0417650783921465	0.069776027010864	0.0600089814813813	0.0154820809995874	0.00263040814588477	0.220131558962924	0.236856006833674	0.0270355359890041	0.173902426601974	0.0455007465604976	0.183255727661194	0.0154236952902652	0.0120764352022809
SORCS1	0.0644696751923949	0.100467164577398	0.104166063232608	0.0522766731189714	0.059265405497997	0.0620768950404928	0.074113948978245	0.0774728684306307	0.0714390970149052	0.0843382624952291	0.106700365364984	0.138081703189189	0.0961277179743507	0.142328438804188	0.115849538766238	0.0340007205050084	0.0516547701151681	0.139737277343249	0.0815914650529431	0.076905187586564	0.0422429508470925	0.0744218153665548	0.170424794096142	0.0152344770941667
MAP3K19	0.00179930348322186	0.0391002520598214	0.00215005112499496	0.110228419392678	0.00246724484180365	0.0224418579862734	0.00588879804261802	0.002559757290153	0.00527821973635348	0.00368905131600004	0.0155159105656935	0.0047689743595649	0.0174251089320093	3.88150185945383e-05	0.0211698464397426	0.383743923883835	-1.44245980144747e-06	0.0013193019627394	0.0171234042167258	0.00313895566400238	0.0160006546496333	0.00165253541399807	0.00610248958222911	-0.00240102817742413
CCDC170	0.0110216526990251	0.0985451083745975	0.0456762202576784	0.145062049301568	0.015851802771179	0.0724732210381239	0.102368472374366	0.0111850150142863	0.0406440638928942	0.0457973597788494	0.0685323977449149	0.0242145375393228	0.0372907107707771	0.00785245300612944	0.100051732659853	0.542090594226347	0.0102894458849939	0.00910302421079495	0.0584312848054605	0.0198005150133342	0.023318950569644	0.0114145151273204	0.118018762986485	0.111806208188484
CHD7	0.459088692052881	0.474338611425247	0.709191514202946	0.3595287421011	0.3131531653258	0.559312143134202	0.624224293936467	0.677290182192989	0.407972187748242	0.608780029347761	0.591305142234276	1.16815953643116	0.522647318112599	0.849444938712518	0.448186008339916	0.215170737556426	0.343500844704328	0.262736813071686	0.55718378571448	0.279492702640415	0.393629925479523	0.48276066356915	0.234167088542499	0.25564464827235
CCDC18	0.0531727175873281	0.0574315558809254	0.294943666000761	0.0431508042808149	0.0768628153222072	0.197018321747175	0.522416274014219	0.0549938706754726	0.0797741062840936	0.155188710767748	0.0715357833942611	0.0917344883600159	0.0876482954725968	0.0385011326046496	0.0452948142536966	0.0823383169500573	0.0452950521775707	0.047089464082664	0.189107535207952	0.0568926434981078	0.0979669856434377	0.0526686078179824	0.194948417424558	0.0828817446238204
SLC1A5	0.253042260110899	0.258152420565894	0.668871775265292	0.215216774427303	0.587751324816829	0.455951445471071	0.517678361163765	0.227524426142462	0.568094065527649	0.628460021242955	0.323319336883897	0.290909636291817	0.339556092860873	0.313890067921733	0.301983808870902	0.118326217614924	0.240077652571141	0.292431063829661	0.371534751451698	0.387699447012915	0.426504559994486	0.299784153939018	0.648417251795601	0.562683230132103
SEMA3C	0.32413392908949	0.225676112032036	0.140239444141151	0.151352745905158	0.157743464274316	0.173345737297151	0.142941998223346	0.283428469591067	0.108038996132371	0.141637066556787	0.168104461869706	0.167379829604235	0.232651868087922	0.122631076055574	0.129002095721553	0.0939262518683656	0.236251410136102	0.207995123120356	0.328419467169383	0.160806049222581	0.130479108173691	0.242848856249878	0.252909486550967	0.205262542772422
EVA1B	0.0107278921620531	0.229692341984998	0.112863452286909	0.220747320977615	0.0473584335608811	0.115826189225906	0.152009958255104	0.0126787682338301	0.129641050149765	0.164482653577527	0.164978691407983	0.0622273573107011	0.121118548139782	0.0176190414618387	0.199144705326329	0.210057898446746	0.0131632005389041	0.00650099635563987	0.378091978917422	0.0329727364008009	0.0656166458125939	0.0176113804696664	0.666523226492893	0.168967936003079
CCNE2	0.0175740810471174	0.0127354366112873	0.282118170498243	0.012134052913125	0.0194332568556761	0.017090054929505	0.0319288000798681	0.0685662863029734	0.0213543577488671	0.233299120825177	0.026181472183942	0.0619563479958899	0.0367805748637031	0.024743681376744	0.0116798712085138	0.0122612558474677	0.0103190110813937	0.0116786228738316	0.0331984724384378	0.0149973384649543	0.0119628413516136	0.0275325641811491	0.00791844341635752	0.0291831090826392
TMEM35	1.09660099083843	0.214840936852198	0.255826564091724	0.191273537899012	0.572567908728997	0.268484545232193	0.200361465227297	1.05499564548952	0.259415922066193	0.215272532713784	0.336954157073912	0.456707142320805	0.642633334779468	0.722612210751056	0.249252882997691	0.0827137963416863	1.21787531601972	1.35530772723871	0.270583560131765	1.02757243269448	0.528241725387979	1.02357585512221	0.182909840739284	0.197648270361428
PTPRN	0.454999698376174	0.0597125568388039	0.0863454464622776	0.0714993646583711	0.480500552877726	0.0368790321396191	0.0209612781368454	0.372752773718458	0.122089057387908	0.0499290555391383	0.0444664407403564	0.0667547086509601	0.259249592049331	0.215784956197055	0.0277276000632188	0.112407433638045	0.503682662655259	0.683304506977665	0.079352574198876	0.410823149109607	0.306857075120146	0.515325501685545	0.0773365474411879	0.198688093888783
CDK6	0.114309597809602	0.257421804238042	0.295407836968501	0.231872004828296	0.106614925092491	0.236483630182316	0.22201359622042	0.190692092401601	0.205572604655803	0.330979284702973	0.268326296128397	0.504859629463447	0.261019064918764	0.32754087075175	0.218025455363581	0.251865737036755	0.0773940935155117	0.0761429703648589	0.579172976098808	0.101901102373821	0.358898446082935	0.120856224223196	0.36918322584395	0.231947752430882
INHBE	0.00996199252830073	0.00740382854406515	0.0336116920884764	0.00669379624863272	0.026624971980528	0.000872274839914931	0.00446556356720346	0.0100717423951702	0.0222970725147275	0.0171387002528244	0.00561284318333467	0.00596777210306634	0.0103127707234552	0.00751116046681214	0.000834624441078097	0.0015556144073389	0.00606627979578736	0.0105267607421572	0.0126695557703699	0.0163192101522024	-0.0164918596491019	0.0125975430814331	0.0690497415741559	0.0117321243246292
MAP7D2	0.207438709224143	0.0189930772982117	0.0142362970453922	0.0187921615199185	0.0833122047150187	0.0123266687374102	-7.37449983781374e-05	0.178354248048015	0.0249353835092798	0.0381014108494777	0.024490229388362	0.0247239975614953	0.108998966821239	0.0394461009410203	0.0126031432859081	0.0122394240399396	0.236497723105472	0.350728117350864	0.0389109263590802	0.179429726813519	0.146030238261347	0.198806436525724	0.0277144163224245	0.108296801769786
