Astrocyte	Endothelial	Glycolytic RG	Hindbrain RG	Layer VI Occipital	Low quality	Microglia	Mixed	Newborn Low-Quality	oRG	Outlier	Pan-neuronal	Pan-radial glia	SST-MGE1	Unknown	Upper Layer	V1 Neurons
CH17-353B19.1	82.5823137077496	86.3888406409905	41.5070977460931	119.885999264125	70.3472003800998	47.8221236511562	28.9812262767528	144.310638482102	34.9234940310354	77.8218596677489	0	43.4108676243879	68.0932495060966	0	75.9556167842316	67.1585800927458	0
NBPF12	113.74681811874	119.101661154432	117.067781506272	86.4888207989926	154.259912053611	94.9133024979154	99.0652742451067	113.594342680738	133.360298222165	112.381859667749	0	306.18032050773	175.534760672547	0	189.147123194498	132.361863758699	75.9332407266569
PRKAB2	38.6827907700747	208.572115699266	174.647549036508	115.132779752261	141.413178114096	125.282677751339	140.275592338179	112.301205385348	126.272182372512	183.2178192729	0	359.884305327465	402.070521352849	257.277422140931	220.097757252462	450.172373196194	337.392315524686
RP11-337C18.8	56.7895083371274	95.338024790175	82.4036238001849	94.8789404405963	112.905145985576	90.8912394668548	0	76.561335544204	74.0198949396192	38.5042129985678	0	322.389144037142	104.928980340923	0	114.206454056745	80.7792698425233	62.8981905338814
CHD1L	195.882836355822	205.338228319322	181.534448172939	211.200478902134	166.963831431586	194.251466396569	86.5822119144835	155.281081831856	130.40087372027	211.421872192408	23.702380952381	259.693044746362	518.462372838135	226.046049591911	382.320211094032	154.943062891217	97.131461307599
BCL9	98.8993868784713	150.431502286708	164.452010896953	289.572273773968	154.19991923502	129.556147977303	188.132734562567	225.399094254216	154.1140969384	201.193288239178	0	300.085297883296	323.32929328273	213.032977696486	217.520635099538	211.533914197559	90.69590661914
ACP6	54.0434034153515	316.170368636804	122.947884865445	262.62465472631	100.638479318918	72.2895130663035	37.199629238997	120.785283512571	119.856260008606	114.295772711227	0	123.845216258768	219.188337445086	49.5895433611289	255.351984305599	82.2406424272107	40.9287432567661
GPR89B	125.437598260611	225.533240101179	143.799424595498	235.148031349687	213.371812652243	169.47403167464	57.1139994143809	134.428547269644	125.845201037344	174.621859667749	0	221.763534281044	282.158982891352	196.015883679392	177.463912413846	144.338502228461	121.593334250002
NBPF11	104.048709371695	207.837145024779	197.518286556777	141.423150966912	143.100314430609	100.927603103211	78.5930520228846	108.268659472993	126.270545722892	107.893322212085	0	408.397038773984	276.070521352849	96.6002291604045	148.1356038197	157.826759161106	112.27430336751
LINC01138	109.829264927253	218.889756391906	121.213978935244	181.891114353639	59.2930951840131	115.418907451037	56.6228623209876	271.382127128023	133.360019407103	128.621859667749	0	218.962035603407	193.330725434482	0	189.147123195844	112.806681175175	132.464779292802
RP11-495P10.1	66.5873818103676	72.6107654050213	132.435032968261	91.2228391961599	104.003185201263	90.8912850842231	16.8263576898692	102.198276752218	129.320545722892	95.9075739534629	0	156.072477370475	142.603096033442	0	128.699209501096	149.464039862861	0.0862746748230748
AC245100.1	84.7250293186586	245.003431065315	191.350822441945	188.853523773931	80.7847858101873	107.422744528377	8.04293418257995	65.2595384522777	135.195545722892	113.304237214897	0	131.028618148257	206.668347451453	93.9133197555658	177.463912671736	155.872373196194	76.6248174810923
NBPF14	152.931155683554	173.085334623199	211.607097745588	147.66754820497	128.238480120207	128.527603103211	40.5732111582448	116.579014162686	79.8436938872146	159.592516335041	0	148.82248057803	227.415760232587	144.964601629464	152.117285624382	87.9452545521262	107.39364108142
PDE4DIP	289.567901290887	238.512772264922	171.64582735149	146.102086533666	580.164405244836	142.762705245317	253.79718638981	127.92393897472	145.336674755158	146.296525103037	0	308.001048899748	257.369817128495	330.704372495541	337.205267133882	292.940794248826	133.157926479827
NBPF9	42.5016209299645	107.200362452512	44.8368369233005	79.2283027925864	60.5373251056461	75.4619001206065	57.1139992140059	89.2244317193475	83.6657838181303	Inf	0	118.172477370475	107.341354686194	0.733245571622009	65.7739219251085	54.3772602471003	0
CH17-189H20.1	109.829265159113	395.447115699266	255.465003728494	347.738940440596	147.971896425049	111.570836651366	39.305431225265	193.04731559812	108.701201746119	250.899637445527	0	287.161019037142	269.217580176378	147.967618219363	186.426376709441	173.908911657732	149.602034194763
RP11-326G21.1	28.1369579635628	96.579080508651	39.0783951107329	63.7153674943549	23.1405515132217	25.7815713572081	48.6055715850769	79.9782247022753	0.274033339702423	46.4564232471749	0	98.9323323560833	54.1526480487171	38.9218665853752	51.9492065278668	55.4723732023014	132.464779292802
NBPF19	83.4126122625298	114.126654286137	153.188416426907	112.693659084779	181.045262863105	140.194269769878	121.619417371284	113.377055937593	51.8055534994379	57.2449728198764	20.1111111111111	208.046836344834	216.956884989213	116.248255474264	126.725397908164	124.177024358985	61.8024604834025
LINC00869	177.980860690974	180.346105874742	152.230305046762	202.094495996152	138.994034874517	387.756769769878	9.58884447269053	213.516092329405	190.185129056276	107.924151438005	0	408.294089092087	486.603035343021	129.121100360971	251.725264492682	107.467217954957	179.575890403913
HIST2H2BF	87.5209315939174	72.6224672850919	346.373171224348	80.4821345013249	94.8754346653403	218.277603103211	11.3271906021444	92.7861392893445	141.704403990609	599.167314213204	0	531.995900793899	Inf	0	339.332539861155	275.022373196194	11.66968381018
HIST2H2BE	262.992726465713	298.66696727626	294.993482914157	263.810369012025	Inf	269.411098248842	109.051724109606	275.588224688999	406.070545722892	318.907573953463	0	386.472634342141	497.587744435506	240.685755474286	418.317796271411	475.32661048433	559.988588816612
RP11-196G18.23	41.8376468927079	119.014994487144	69.9187280009899	91.2389404521894	132.823706591636	125.227603103211	51.7041631339957	103.388224689002	108.421790912331	105.483305956335	0	123.514727945339	135.489760404977	0	157.786925862765	118.858087481908	0
HIST2H2AC	193.40952829378	138.834994487144	149.537225953469	164.335805863052	63.959628624192	88.7727254273964	0	65.7492760733274	182.240545722892	259.059359667749	86.5652173913043	192.079569569057	410.000972280911	257.277422140931	449.978322993685	115.143805094423	14.6549247039562
BOLA1	151.767757285187	162.671556636063	229.716987855479	157.077226653523	176.183837039244	147.105728103212	35.189029566488	106.43695020478	138.239776492127	305.479002524892	0	202.451909994696	284.145662582647	371.048850712359	270.946637572463	113.608810294852	309.691445959469
SV2A	140.338929621238	246.301661153811	274.25876683122	276.243940440596	266.244905771471	254.238131296579	129.496956274187	224.92769837321	155.944933918035	180.240907286797	0	Inf	307.582426114755	Inf	200.061259741593	210.576219350348	203.131445959777
SF3B4	290.357730273786	638.240644204658	349.70805928405	Inf	392.571626499469	303.340103103211	106.704163133996	193.047319324124	339.75236390471	529.215609667749	0	444.739144037142	Inf	248.713981280716	Inf	361.217534486556	204.085991414014
MTMR11	187.912598260584	97.5921504794671	37.1865385473537	79.9503477993241	112.905145985576	51.900878100659	22.3011316384486	75.7390018790596	81.4485945033796	97.099132604788	0	100.583588485556	167.766949924278	47.9809682402259	110.537946671594	46.0643952692347	0
OTUD7B	115.993738611731	130.620411259824	114.320024830985	129.27112183459	128.238479318909	139.832495745453	97.6630672435847	90.5861623770901	140.532251125387	128.621859886937	0	143.005362754742	213.138168411673	139.292236961183	172.129700624772	182.072373196194	92.5531538428561
VPS45	187.912598260585	213.851661153811	183.181372278544	278.988940440606	221.066065525807	150.527603103211	88.0677994989244	126.314695277267	344.663138315485	211.583398129291	0	527.488111071126	326.604817053363	286.773718437227	444.508730337345	510.581464105285	101.751350674003
PLEKHO1	434.807206103722	Inf	308.428892617383	338.420758622414	417.51507506359	218.018752999495	221.399285085216	187.31063849141	221.293437289166	455.030022933055	11.957957957958	430.094635366622	Inf	338.071625039481	640.543903497519	Inf	160.731445975749
ANP32E	537.395754288953	497.466055093205	450.245559296099	474.993177728732	Inf	512.800330375938	208.138589363505	326.522840087683	225.724521227019	490.187077059053	47.688622754491	Inf	Inf	Inf	Inf	459.433028933899	353.131445959469
CA14	239.283213083052	484.330232582382	Inf	278.988940459968	115.635678333286	267.624377296759	50.8953398093021	177.995367546142	226.965607451287	258.381865370228	0	371.753429751428	549.614638999908	157.727422140931	605.597055990187	280.072373196213	179.575890403913
APH1A	285.516764960333	Inf	361.667298857698	Inf	446.511206591636	456.338413914022	147.72875329793	280.032164082938	271.814448161916	617.349132395022	160.888888888889	491.002301931879	Inf	434.255199918708	Inf	459.094112326629	160.73144595947
C1orf54	245.35132375078	Inf	274.016987855479	385.370519387964	324.938479318909	415.896024155843	269.667126096959	473.964311645521	147.433559578401	308.405193001082	0	302.051644037142	414.423201172234	151.090764234328	337.205267133882	266.905706529527	112.274303102747
CIART	70.3784218134363	116.943914684118	300.954650219063	277.488940440596	211.038479334896	123.009720581287	36.327843770865	124.743040215475	466.982310428774	182.121859667749	0	182.086601664261	569.528854686182	181.429803093312	189.147123194563	149.042961431581	97.1314459821262
MRPS21	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	48.5609756097561	Inf	Inf	629.623902654824	Inf	Inf	530.763521431167
PRPF3	130.014609754837	242.783240101179	160.500100668036	303.051440440596	198.780145985576	114.490606862402	47.1836151986996	155.281081832775	192.275808881424	185.397735120835	0	250.440725996642	484.0672746082	181.429803093312	Inf	450.018156328724	145.313316341932
RPRD2	113.850367769911	162.6324304332	152.721030982456	135.900491216345	169.184907890339	129.672552570741	213.468869017984	121.706406510518	211.970545722892	138.022090842228	21.1808510638298	323.939144037142	282.158982891311	233.144915190412	270.929598684684	175.894953841358	160.731445959469
TARS2	182.323312546299	226.391457072184	404.391013829505	137.444823225819	294.511206591636	146.93387383309	145.593052022885	117.560446912286	221.370545722892	160.049520122645	22	518.878032926031	286.74239635327	181.429803093312	279.426479322791	195.593878572538	131.329975371234
FALEC	58.3385889883095	77.2670457693858	93.9580602247582	94.6994666569932	297.900760020663	79.5022812978896	42.7666631379062	83.6801268866628	88.1357631781498	124.226510830551	0	204.174627908116	223.055815470496	164.94119025688	90.310317638934	124.181910361102	108.261880742078
MCL1	313.158046439864	Inf	386.863477779262	402.180298465287	254.475321430343	241.509747851303	658.114419544252	342.87291856655	315.473771529344	471.382423048031	32.6393442622951	Inf	Inf	365.123255474266	Inf	546.540115131678	145.313266771393
ENSA	Inf	Inf	Inf	Inf	407.78023126983	375.384745960354	238.343507396425	Inf	397.251396786722	669.905441757301	84.7234042553192	Inf	Inf	333.12504118855	Inf	Inf	586.964779292802
GOLPH3L	143.833297185316	406.401661153811	243.747329195554	118.525007545974	261.616857697287	136.933853119515	130.704163133996	116.581736031921	150.462212389559	205.301105284875	0	228.614144125518	277.714664830027	129.12110030185	300.061760640376	170.44973168676	206.651445959469
ARNT	76.4350342085512	187.59396884612	107.874686580052	107.547348945382	132.664011233804	137.285171306936	97.6814849479168	132.928531876073	157.487212389559	134.250592277497	0	123.788349864222	370.160521352849	164.941190256873	207.202994407286	152.157118958906	97.1314689794034
SETDB1	76.4220503572752	194.742086685726	167.191855580383	151.690553362096	128.311446347619	114.208596628444	85.8573931321876	177.027113577888	150.046261376291	187.504212608946	0	175.183591832483	337.607106718703	139.292237350686	189.841486143583	149.469965294705	147.709570959469
CERS2	229.745931593918	178.833033756424	110.333105665715	181.738940440616	211.03847931891	136.934027123787	43.3497332780449	200.04731559809	95.1973274507401	160.468013513904	0	243.465810703809	360.255586287914	205.132184045693	399.111111289726	127.358090576936	121.592984421007
FAM63A	67.3564388431538	86.1238833765291	120.292618107579	86.0650282324361	77.9765748330187	78.8554731057312	34.3066469259272	108.032961531131	91.3483235006696	104.360990102575	0	106.467990262768	129.019125528353	0	134.97951644317	121.168263607153	85.3536682179959
PRUNE	94.1285073514927	275.242086685726	132.435032968261	107.369400542115	142.071812652242	124.133399793082	92.0058872719267	92.0930030647635	142.895942548289	102.189462812033	0	312.497208553271	233.269239301567	124.544088819239	189.147123214234	161.418527042348	132.464779294505
C1orf56	341.024264927251	420.373575289	181.902827203056	336.480319750941	229.441019590175	481.09903167464	Inf	435.338224688999	332.910545737235	213.755193002636	14.3237410071942	515.667715465713	622.42052137557	390.010755474264	408.668504773436	506.735163893868	256.131445959469
CDC42SE1	622.888475453567	299.433919218327	286.351172404507	386.602576804232	266.238479327799	175.242305535293	457.329163133996	264.710519056205	184.779618546715	391.435813156121	0	435.505810703809	Inf	604.426140089649	396.213390924985	Inf	203.131561403539
MLLT11	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	47.8797595190381	Inf	Inf	Inf	Inf	Inf	Inf
GABPB2	63.6891143778155	89.3898746304415	133.124232276643	181.891114353639	161.238479325046	90.0808139891755	35.0917426760882	244.96679611757	88.9434270977444	109.247392624047	0	153.383182003081	142.589130383175	157.727422140931	173.869078322694	164.663289490825	64.815269488881
SEMA6C	68.6614455259728	157.701661153813	102.212234146169	268.294495996152	155.838479318909	268.583158658767	147.112326399302	131.260175908511	155.941235378064	128.62185966775	0	447.580490190988	236.746447278775	213.032977696486	248.194702023317	258.921429799968	113.585991699735
SCNM1	190.613355836647	Inf	404.845627292045	512.511667713323	352.076317156747	382.232148557756	172.180353610186	295.320042870817	424.911454813801	303.195630159552	17.7767857142857	545.961366259364	659.144740102849	226.04729130827	Inf	487.972373196194	179.575890410459
LYSMD1	137.837598260615	282.983628366926	220.368450850318	181.738940440596	147.952766878268	196.567603103211	227.016663133996	92.9794485013031	133.383190212102	130.080200714449	0	357.239144037142	306.603854686182	164.950893546149	298.064797925671	211.533911657732	186.823753651777
VPS72	383.120931593918	Inf	467.32055928405	343.709883044475	598.783933864364	284.787127450904	147.117161556464	346.700724688999	287.104035333469	337.294586940476	19.7128712871287	Inf	Inf	460.281343709558	634.688131440003	499.025706529527	172.993553385335
PIP5K1A	122.84315381614	404.831893711951	510.654650193141	247.901102607998	213.371812652243	169.277668246497	83.877292375151	114.827974165555	216.070545722892	212.116104644199	0	314.244825855324	370.16052136584	172.810755474264	308.315873194488	223.096763440096	128.441790882236
